org/jfree/chart/encoders/EncoderUtil.java,190
org/jfree/chart/encoders/ImageEncoder.java,105
org/jfree/chart/encoders/ImageEncoderFactory.java,155
org/jfree/chart/encoders/ImageFormat.java,58
org/jfree/chart/encoders/package-info.java,4
org/jfree/chart/encoders/SunJPEGEncoderAdapter.java,169
org/jfree/chart/encoders/SunPNGEncoderAdapter.java,128
org/jfree/chart/entity/AxisEntity.java,207
org/jfree/chart/entity/CategoryItemEntity.java,195
org/jfree/chart/entity/CategoryLabelEntity.java,127
org/jfree/chart/entity/ChartEntity.java,401
org/jfree/chart/entity/EntityCollection.java,107
org/jfree/chart/entity/FlowEntity.java,114
org/jfree/chart/entity/JFreeChartEntity.java,207
org/jfree/chart/entity/LegendItemEntity.java,171
org/jfree/chart/entity/NodeEntity.java,97
org/jfree/chart/entity/package-info.java,4
org/jfree/chart/entity/PieSectionEntity.java,235
org/jfree/chart/entity/PlotEntity.java,207
org/jfree/chart/entity/StandardEntityCollection.java,209
org/jfree/chart/entity/TickLabelEntity.java,63
org/jfree/chart/entity/TitleEntity.java,206
org/jfree/chart/entity/XYAnnotationEntity.java,111
org/jfree/chart/entity/XYItemEntity.java,171
org/jfree/chart/event/AnnotationChangeEvent.java,73
org/jfree/chart/event/AnnotationChangeListener.java,56
org/jfree/chart/event/AxisChangeEvent.java,69
org/jfree/chart/event/AxisChangeListener.java,60
org/jfree/chart/event/ChartChangeEvent.java,129
org/jfree/chart/event/ChartChangeEventType.java,53
org/jfree/chart/event/ChartChangeListener.java,57
org/jfree/chart/event/ChartProgressEvent.java,129
org/jfree/chart/event/ChartProgressEventType.java,49
org/jfree/chart/event/ChartProgressListener.java,54
org/jfree/chart/event/MarkerChangeEvent.java,70
org/jfree/chart/event/MarkerChangeListener.java,56
org/jfree/chart/event/package-info.java,6
org/jfree/chart/event/PlotChangeEvent.java,71
org/jfree/chart/event/PlotChangeListener.java,55
org/jfree/chart/event/RendererChangeEvent.java,96
org/jfree/chart/event/RendererChangeListener.java,54
org/jfree/chart/event/TitleChangeEvent.java,68
org/jfree/chart/event/TitleChangeListener.java,55
org/jfree/chart/imagemap/DynamicDriveToolTipTagFragmentGenerator.java,94
org/jfree/chart/imagemap/ImageMapUtils.java,257
org/jfree/chart/imagemap/OverLIBToolTipTagFragmentGenerator.java,74
org/jfree/chart/imagemap/package-info.java,4
org/jfree/chart/imagemap/StandardToolTipTagFragmentGenerator.java,70
org/jfree/chart/imagemap/StandardURLTagFragmentGenerator.java,71
org/jfree/chart/imagemap/ToolTipTagFragmentGenerator.java,65
org/jfree/chart/imagemap/URLTagFragmentGenerator.java,67
org/jfree/chart/internal/Args.java,121
org/jfree/chart/internal/ArrayUtils.java,205
org/jfree/chart/internal/CloneUtils.java,181
org/jfree/chart/internal/HashUtils.java,206
org/jfree/chart/internal/LineUtils.java,164
org/jfree/chart/internal/package-info.java,4
org/jfree/chart/internal/PaintUtils.java,215
org/jfree/chart/internal/SerialUtils.java,671
org/jfree/chart/internal/ShapeUtils.java,519
org/jfree/chart/JFreeChart.java,1642
org/jfree/chart/labels/AbstractCategoryItemLabelGenerator.java,313
org/jfree/chart/labels/AbstractPieItemLabelGenerator.java,233
org/jfree/chart/labels/AbstractXYItemLabelGenerator.java,349
org/jfree/chart/labels/BoxAndWhiskerToolTipGenerator.java,144
org/jfree/chart/labels/BoxAndWhiskerXYToolTipGenerator.java,156
org/jfree/chart/labels/BubbleXYItemLabelGenerator.java,267
org/jfree/chart/labels/CategoryItemLabelGenerator.java,84
org/jfree/chart/labels/CategorySeriesLabelGenerator.java,61
org/jfree/chart/labels/CategoryToolTipGenerator.java,66
org/jfree/chart/labels/CrosshairLabelGenerator.java,55
org/jfree/chart/labels/CustomXYToolTipGenerator.java,185
org/jfree/chart/labels/FlowLabelGenerator.java,58
org/jfree/chart/labels/HighLowItemLabelGenerator.java,213
org/jfree/chart/labels/IntervalCategoryItemLabelGenerator.java,134
org/jfree/chart/labels/IntervalCategoryToolTipGenerator.java,155
org/jfree/chart/labels/IntervalXYItemLabelGenerator.java,271
org/jfree/chart/labels/IntervalXYToolTipGenerator.java,262
org/jfree/chart/labels/ItemLabelAnchor.java,120
org/jfree/chart/labels/ItemLabelPosition.java,189
org/jfree/chart/labels/MultipleXYSeriesLabelGenerator.java,231
org/jfree/chart/labels/package-info.java,4
org/jfree/chart/labels/PieSectionLabelGenerator.java,92
org/jfree/chart/labels/PieToolTipGenerator.java,59
org/jfree/chart/labels/StandardCategoryItemLabelGenerator.java,146
org/jfree/chart/labels/StandardCategorySeriesLabelGenerator.java,159
org/jfree/chart/labels/StandardCategoryToolTipGenerator.java,132
org/jfree/chart/labels/StandardCrosshairLabelGenerator.java,150
org/jfree/chart/labels/StandardFlowLabelGenerator.java,128
org/jfree/chart/labels/StandardPieSectionLabelGenerator.java,250
org/jfree/chart/labels/StandardPieToolTipGenerator.java,143
org/jfree/chart/labels/StandardXYItemLabelGenerator.java,194
org/jfree/chart/labels/StandardXYSeriesLabelGenerator.java,166
org/jfree/chart/labels/StandardXYToolTipGenerator.java,197
org/jfree/chart/labels/StandardXYZToolTipGenerator.java,258
org/jfree/chart/labels/SymbolicXYItemLabelGenerator.java,168
org/jfree/chart/labels/XYItemLabelGenerator.java,59
org/jfree/chart/labels/XYSeriesLabelGenerator.java,62
org/jfree/chart/labels/XYToolTipGenerator.java,58
